topic_id,macro_topic,source,year,year_frequency,year_document_count,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,annual_source_macro_document_count,annual_document_prevalence
academic_T1::academic_T1_S004,T1,academic,2014,29,29,21946,0.001321425316686412,272,0.10661764705882353
academic_T1::academic_T1_S004,T1,academic,2015,27,27,21946,0.0012302925362252801,357,0.07563025210084033
academic_T1::academic_T1_S004,T1,academic,2016,25,25,21946,0.0011391597557641484,372,0.06720430107526881
academic_T1::academic_T1_S004,T1,academic,2017,32,32,21946,0.00145812448737811,441,0.07256235827664399
academic_T1::academic_T1_S004,T1,academic,2018,39,39,21946,0.0017770892189920714,870,0.04482758620689655
academic_T1::academic_T1_S004,T1,academic,2019,72,72,21946,0.0032807800966007474,1308,0.05504587155963303
academic_T1::academic_T1_S004,T1,academic,2020,80,80,21946,0.003645311218445275,1524,0.05249343832020997
academic_T1::academic_T1_S004,T1,academic,2021,76,76,21946,0.003463045657523011,1700,0.04470588235294118
academic_T1::academic_T1_S004,T1,academic,2022,80,80,21946,0.003645311218445275,2007,0.039860488290981565
academic_T1::academic_T1_S004,T1,academic,2023,103,103,21946,0.004693338193748291,3278,0.03142159853569249
academic_T1::academic_T1_S004,T1,academic,2024,172,172,21946,0.007837419119657341,6026,0.02854298041818785
academic_T1::academic_T1_S004,T1,academic,2025,81,81,21946,0.0036908776086758406,2759,0.029358463211308444
academic_T1::academic_T1_S005,T1,academic,2000,1,1,21946,4.5566390230565937e-05,9,0.1111111111111111
academic_T1::academic_T1_S005,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S005,T1,academic,2002,2,2,21946,9.113278046113187e-05,21,0.09523809523809523
academic_T1::academic_T1_S005,T1,academic,2003,2,2,21946,9.113278046113187e-05,18,0.1111111111111111
academic_T1::academic_T1_S005,T1,academic,2004,2,2,21946,9.113278046113187e-05,24,0.08333333333333333
academic_T1::academic_T1_S005,T1,academic,2005,4,4,21946,0.00018226556092226375,38,0.10526315789473684
academic_T1::academic_T1_S005,T1,academic,2006,4,4,21946,0.00018226556092226375,50,0.08
academic_T1::academic_T1_S005,T1,academic,2007,3,3,21946,0.0001366991706916978,50,0.06
academic_T1::academic_T1_S005,T1,academic,2008,5,5,21946,0.00022783195115282968,75,0.06666666666666667
academic_T1::academic_T1_S005,T1,academic,2009,4,4,21946,0.00018226556092226375,73,0.0547945205479452
academic_T1::academic_T1_S005,T1,academic,2010,5,5,21946,0.00022783195115282968,119,0.04201680672268908
academic_T1::academic_T1_S005,T1,academic,2011,5,5,21946,0.00022783195115282968,136,0.03676470588235294
academic_T1::academic_T1_S005,T1,academic,2012,9,9,21946,0.00041009751207509343,181,0.049723756906077346
academic_T1::academic_T1_S005,T1,academic,2013,10,10,21946,0.00045566390230565937,215,0.046511627906976744
academic_T1::academic_T1_S005,T1,academic,2014,20,20,21946,0.0009113278046113187,272,0.07352941176470588
academic_T1::academic_T1_S005,T1,academic,2015,21,21,21946,0.0009568941948418846,357,0.058823529411764705
academic_T1::academic_T1_S005,T1,academic,2016,19,19,21946,0.0008657614143807527,372,0.051075268817204304
academic_T1::academic_T1_S005,T1,academic,2017,38,38,21946,0.0017315228287615055,441,0.08616780045351474
academic_T1::academic_T1_S005,T1,academic,2018,46,46,21946,0.002096053950606033,870,0.052873563218390804
academic_T1::academic_T1_S005,T1,academic,2019,67,67,21946,0.003052948145447918,1308,0.05122324159021407
academic_T1::academic_T1_S005,T1,academic,2020,91,91,21946,0.0041465415109815,1524,0.05971128608923885
academic_T1::academic_T1_S005,T1,academic,2021,69,69,21946,0.0031440809259090496,1700,0.04058823529411765
academic_T1::academic_T1_S005,T1,academic,2022,80,80,21946,0.003645311218445275,2007,0.039860488290981565
academic_T1::academic_T1_S005,T1,academic,2023,84,84,21946,0.0038275767793675385,3278,0.025625381330079317
academic_T1::academic_T1_S005,T1,academic,2024,142,142,21946,0.006470427412740363,6026,0.023564553601062063
academic_T1::academic_T1_S005,T1,academic,2025,50,50,21946,0.0022783195115282967,2759,0.01812250815512867
academic_T1::academic_T1_S008,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S008,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S008,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S008,T1,academic,2003,0,0,21946,0.0,18,0.0
academic_T1::academic_T1_S008,T1,academic,2004,1,1,21946,4.5566390230565937e-05,24,0.041666666666666664
academic_T1::academic_T1_S008,T1,academic,2005,0,0,21946,0.0,38,0.0
academic_T1::academic_T1_S008,T1,academic,2006,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S008,T1,academic,2007,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S008,T1,academic,2008,0,0,21946,0.0,75,0.0
academic_T1::academic_T1_S008,T1,academic,2009,1,1,21946,4.5566390230565937e-05,73,0.0136986301369863
academic_T1::academic_T1_S008,T1,academic,2010,1,1,21946,4.5566390230565937e-05,119,0.008403361344537815
academic_T1::academic_T1_S008,T1,academic,2011,2,2,21946,9.113278046113187e-05,136,0.014705882352941176
academic_T1::academic_T1_S008,T1,academic,2012,1,1,21946,4.5566390230565937e-05,181,0.0055248618784530384
academic_T1::academic_T1_S008,T1,academic,2013,7,7,21946,0.00031896473161396156,215,0.03255813953488372
academic_T1::academic_T1_S008,T1,academic,2014,6,6,21946,0.0002733983413833956,272,0.022058823529411766
academic_T1::academic_T1_S008,T1,academic,2015,6,6,21946,0.0002733983413833956,357,0.01680672268907563
academic_T1::academic_T1_S008,T1,academic,2016,17,17,21946,0.0007746286339196209,372,0.0456989247311828
academic_T1::academic_T1_S008,T1,academic,2017,15,15,21946,0.000683495853458489,441,0.034013605442176874
academic_T1::academic_T1_S008,T1,academic,2018,22,22,21946,0.0010024605850724505,870,0.02528735632183908
academic_T1::academic_T1_S008,T1,academic,2019,33,33,21946,0.0015036908776086759,1308,0.02522935779816514
academic_T1::academic_T1_S008,T1,academic,2020,42,42,21946,0.0019137883896837692,1524,0.027559055118110236
academic_T1::academic_T1_S008,T1,academic,2021,48,48,21946,0.002187186731067165,1700,0.02823529411764706
academic_T1::academic_T1_S008,T1,academic,2022,57,57,21946,0.002597284243142258,2007,0.028400597907324365
academic_T1::academic_T1_S008,T1,academic,2023,60,60,21946,0.002733983413833956,3278,0.018303843807199512
academic_T1::academic_T1_S008,T1,academic,2024,94,94,21946,0.004283240681673198,6026,0.015599070693660804
academic_T1::academic_T1_S008,T1,academic,2025,42,42,21946,0.0019137883896837692,2759,0.015222906850308082
academic_T1::academic_T1_S009,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S009,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S009,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S009,T1,academic,2003,0,0,21946,0.0,18,0.0
academic_T1::academic_T1_S009,T1,academic,2004,0,0,21946,0.0,24,0.0
academic_T1::academic_T1_S009,T1,academic,2005,0,0,21946,0.0,38,0.0
academic_T1::academic_T1_S009,T1,academic,2006,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S009,T1,academic,2007,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S009,T1,academic,2008,0,0,21946,0.0,75,0.0
academic_T1::academic_T1_S009,T1,academic,2009,0,0,21946,0.0,73,0.0
academic_T1::academic_T1_S009,T1,academic,2010,0,0,21946,0.0,119,0.0
academic_T1::academic_T1_S009,T1,academic,2011,1,1,21946,4.5566390230565937e-05,136,0.007352941176470588
academic_T1::academic_T1_S009,T1,academic,2012,0,0,21946,0.0,181,0.0
academic_T1::academic_T1_S009,T1,academic,2013,1,1,21946,4.5566390230565937e-05,215,0.004651162790697674
academic_T1::academic_T1_S009,T1,academic,2014,2,2,21946,9.113278046113187e-05,272,0.007352941176470588
academic_T1::academic_T1_S009,T1,academic,2015,1,1,21946,4.5566390230565937e-05,357,0.0028011204481792717
academic_T1::academic_T1_S009,T1,academic,2016,4,4,21946,0.00018226556092226375,372,0.010752688172043012
academic_T1::academic_T1_S009,T1,academic,2017,3,3,21946,0.0001366991706916978,441,0.006802721088435374
academic_T1::academic_T1_S009,T1,academic,2018,11,11,21946,0.0005012302925362252,870,0.01264367816091954
academic_T1::academic_T1_S009,T1,academic,2019,16,16,21946,0.000729062243689055,1308,0.012232415902140673
academic_T1::academic_T1_S009,T1,academic,2020,20,20,21946,0.0009113278046113187,1524,0.013123359580052493
academic_T1::academic_T1_S009,T1,academic,2021,34,34,21946,0.0015492572678392417,1700,0.02
academic_T1::academic_T1_S009,T1,academic,2022,47,47,21946,0.002141620340836599,2007,0.023418036870951668
academic_T1::academic_T1_S009,T1,academic,2023,67,67,21946,0.003052948145447918,3278,0.02043929225137279
academic_T1::academic_T1_S009,T1,academic,2024,106,106,21946,0.004830037364439989,6026,0.017590441420511117
academic_T1::academic_T1_S009,T1,academic,2025,68,68,21946,0.0030985145356784835,2759,0.02464661109097499
academic_T1::academic_T1_S017,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S017,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S017,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S017,T1,academic,2003,0,0,21946,0.0,18,0.0
academic_T1::academic_T1_S017,T1,academic,2004,1,1,21946,4.5566390230565937e-05,24,0.041666666666666664
academic_T1::academic_T1_S017,T1,academic,2005,0,0,21946,0.0,38,0.0
academic_T1::academic_T1_S017,T1,academic,2006,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S017,T1,academic,2007,2,2,21946,9.113278046113187e-05,50,0.04
academic_T1::academic_T1_S017,T1,academic,2008,1,1,21946,4.5566390230565937e-05,75,0.013333333333333334
academic_T1::academic_T1_S017,T1,academic,2009,3,3,21946,0.0001366991706916978,73,0.0410958904109589
academic_T1::academic_T1_S017,T1,academic,2010,5,5,21946,0.00022783195115282968,119,0.04201680672268908
academic_T1::academic_T1_S017,T1,academic,2011,2,2,21946,9.113278046113187e-05,136,0.014705882352941176
academic_T1::academic_T1_S017,T1,academic,2012,2,2,21946,9.113278046113187e-05,181,0.011049723756906077
academic_T1::academic_T1_S017,T1,academic,2013,9,9,21946,0.00041009751207509343,215,0.04186046511627907
academic_T1::academic_T1_S017,T1,academic,2014,3,3,21946,0.0001366991706916978,272,0.011029411764705883
academic_T1::academic_T1_S017,T1,academic,2015,9,9,21946,0.00041009751207509343,357,0.025210084033613446
academic_T1::academic_T1_S017,T1,academic,2016,11,11,21946,0.0005012302925362252,372,0.02956989247311828
academic_T1::academic_T1_S017,T1,academic,2017,3,3,21946,0.0001366991706916978,441,0.006802721088435374
academic_T1::academic_T1_S017,T1,academic,2018,7,7,21946,0.00031896473161396156,870,0.008045977011494253
academic_T1::academic_T1_S017,T1,academic,2019,30,30,21946,0.001366991706916978,1308,0.022935779816513763
academic_T1::academic_T1_S017,T1,academic,2020,22,22,21946,0.0010024605850724505,1524,0.014435695538057743
academic_T1::academic_T1_S017,T1,academic,2021,20,20,21946,0.0009113278046113187,1700,0.011764705882352941
academic_T1::academic_T1_S017,T1,academic,2022,20,20,21946,0.0009113278046113187,2007,0.009965122072745391
academic_T1::academic_T1_S017,T1,academic,2023,32,32,21946,0.00145812448737811,3278,0.009762050030506406
academic_T1::academic_T1_S017,T1,academic,2024,57,57,21946,0.002597284243142258,6026,0.009459010952538998
academic_T1::academic_T1_S017,T1,academic,2025,35,35,21946,0.0015948236580698076,2759,0.012685755708590069
academic_T1::academic_T1_S019,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S019,T1,academic,2001,1,1,21946,4.5566390230565937e-05,23,0.043478260869565216
academic_T1::academic_T1_S019,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S019,T1,academic,2003,0,0,21946,0.0,18,0.0
academic_T1::academic_T1_S019,T1,academic,2004,0,0,21946,0.0,24,0.0
academic_T1::academic_T1_S019,T1,academic,2005,0,0,21946,0.0,38,0.0
academic_T1::academic_T1_S019,T1,academic,2006,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S019,T1,academic,2007,0,0,21946,0.0,50,0.0
academic_T1::academic_T1_S019,T1,academic,2008,0,0,21946,0.0,75,0.0
academic_T1::academic_T1_S019,T1,academic,2009,0,0,21946,0.0,73,0.0
academic_T1::academic_T1_S019,T1,academic,2010,0,0,21946,0.0,119,0.0
academic_T1::academic_T1_S019,T1,academic,2011,0,0,21946,0.0,136,0.0
academic_T1::academic_T1_S019,T1,academic,2012,0,0,21946,0.0,181,0.0
academic_T1::academic_T1_S019,T1,academic,2013,0,0,21946,0.0,215,0.0
academic_T1::academic_T1_S019,T1,academic,2014,1,1,21946,4.5566390230565937e-05,272,0.003676470588235294
academic_T1::academic_T1_S019,T1,academic,2015,2,2,21946,9.113278046113187e-05,357,0.0056022408963585435
academic_T1::academic_T1_S019,T1,academic,2016,3,3,21946,0.0001366991706916978,372,0.008064516129032258
academic_T1::academic_T1_S019,T1,academic,2017,6,6,21946,0.0002733983413833956,441,0.013605442176870748
academic_T1::academic_T1_S019,T1,academic,2018,16,16,21946,0.000729062243689055,870,0.01839080459770115
academic_T1::academic_T1_S019,T1,academic,2019,16,16,21946,0.000729062243689055,1308,0.012232415902140673
academic_T1::academic_T1_S019,T1,academic,2020,18,18,21946,0.0008201950241501869,1524,0.011811023622047244
academic_T1::academic_T1_S019,T1,academic,2021,20,20,21946,0.0009113278046113187,1700,0.011764705882352941
academic_T1::academic_T1_S019,T1,academic,2022,24,24,21946,0.0010935933655335825,2007,0.01195814648729447
academic_T1::academic_T1_S019,T1,academic,2023,42,42,21946,0.0019137883896837692,3278,0.012812690665039659
academic_T1::academic_T1_S019,T1,academic,2024,60,60,21946,0.002733983413833956,6026,0.009956853634251576
academic_T1::academic_T1_S019,T1,academic,2025,28,28,21946,0.0012758589264558462,2759,0.010148604566872055
academic_T1::academic_T1_S031,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S031,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S031,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S031,T1,academic,2003,0,0,21946,0.0,18,0.0
academic_T1::academic_T1_S031,T1,academic,2004,0,0,21946,0.0,24,0.0
academic_T1::academic_T1_S031,T1,academic,2005,0,0,21946,0.0,38,0.0
academic_T1::academic_T1_S031,T1,academic,2006,1,1,21946,4.5566390230565937e-05,50,0.02
academic_T1::academic_T1_S031,T1,academic,2007,1,1,21946,4.5566390230565937e-05,50,0.02
academic_T1::academic_T1_S031,T1,academic,2008,2,2,21946,9.113278046113187e-05,75,0.02666666666666667
academic_T1::academic_T1_S031,T1,academic,2009,0,0,21946,0.0,73,0.0
academic_T1::academic_T1_S031,T1,academic,2010,2,2,21946,9.113278046113187e-05,119,0.01680672268907563
academic_T1::academic_T1_S031,T1,academic,2011,4,4,21946,0.00018226556092226375,136,0.029411764705882353
academic_T1::academic_T1_S031,T1,academic,2012,4,4,21946,0.00018226556092226375,181,0.022099447513812154
academic_T1::academic_T1_S031,T1,academic,2013,0,0,21946,0.0,215,0.0
academic_T1::academic_T1_S031,T1,academic,2014,4,4,21946,0.00018226556092226375,272,0.014705882352941176
academic_T1::academic_T1_S031,T1,academic,2015,1,1,21946,4.5566390230565937e-05,357,0.0028011204481792717
academic_T1::academic_T1_S031,T1,academic,2016,5,5,21946,0.00022783195115282968,372,0.013440860215053764
academic_T1::academic_T1_S031,T1,academic,2017,3,3,21946,0.0001366991706916978,441,0.006802721088435374
academic_T1::academic_T1_S031,T1,academic,2018,9,9,21946,0.00041009751207509343,870,0.010344827586206896
academic_T1::academic_T1_S031,T1,academic,2019,9,9,21946,0.00041009751207509343,1308,0.006880733944954129
academic_T1::academic_T1_S031,T1,academic,2020,11,11,21946,0.0005012302925362252,1524,0.007217847769028871
academic_T1::academic_T1_S031,T1,academic,2021,17,17,21946,0.0007746286339196209,1700,0.01
academic_T1::academic_T1_S031,T1,academic,2022,18,18,21946,0.0008201950241501869,2007,0.008968609865470852
academic_T1::academic_T1_S031,T1,academic,2023,25,25,21946,0.0011391597557641484,3278,0.00762660158633313
academic_T1::academic_T1_S031,T1,academic,2024,40,40,21946,0.0018226556092226375,6026,0.006637902422834384
academic_T1::academic_T1_S031,T1,academic,2025,22,22,21946,0.0010024605850724505,2759,0.007973903588256614
academic_T1::academic_T1_S034,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S034,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S034,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S034,T1,academic,2003,1,1,21946,4.5566390230565937e-05,18,0.05555555555555555
academic_T1::academic_T1_S034,T1,academic,2004,0,0,21946,0.0,24,0.0
academic_T1::academic_T1_S034,T1,academic,2005,1,1,21946,4.5566390230565937e-05,38,0.02631578947368421
academic_T1::academic_T1_S034,T1,academic,2006,1,1,21946,4.5566390230565937e-05,50,0.02
academic_T1::academic_T1_S034,T1,academic,2007,1,1,21946,4.5566390230565937e-05,50,0.02
academic_T1::academic_T1_S034,T1,academic,2008,2,2,21946,9.113278046113187e-05,75,0.02666666666666667
academic_T1::academic_T1_S034,T1,academic,2009,0,0,21946,0.0,73,0.0
academic_T1::academic_T1_S034,T1,academic,2010,4,4,21946,0.00018226556092226375,119,0.03361344537815126
academic_T1::academic_T1_S034,T1,academic,2011,3,3,21946,0.0001366991706916978,136,0.022058823529411766
academic_T1::academic_T1_S034,T1,academic,2012,0,0,21946,0.0,181,0.0
academic_T1::academic_T1_S034,T1,academic,2013,2,2,21946,9.113278046113187e-05,215,0.009302325581395349
academic_T1::academic_T1_S034,T1,academic,2014,3,3,21946,0.0001366991706916978,272,0.011029411764705883
academic_T1::academic_T1_S034,T1,academic,2015,5,5,21946,0.00022783195115282968,357,0.014005602240896359
academic_T1::academic_T1_S034,T1,academic,2016,5,5,21946,0.00022783195115282968,372,0.013440860215053764
academic_T1::academic_T1_S034,T1,academic,2017,2,2,21946,9.113278046113187e-05,441,0.0045351473922902496
academic_T1::academic_T1_S034,T1,academic,2018,9,9,21946,0.00041009751207509343,870,0.010344827586206896
academic_T1::academic_T1_S034,T1,academic,2019,12,12,21946,0.0005467966827667912,1308,0.009174311926605505
academic_T1::academic_T1_S034,T1,academic,2020,10,10,21946,0.00045566390230565937,1524,0.006561679790026247
academic_T1::academic_T1_S034,T1,academic,2021,25,25,21946,0.0011391597557641484,1700,0.014705882352941176
academic_T1::academic_T1_S034,T1,academic,2022,11,11,21946,0.0005012302925362252,2007,0.005480817140009965
academic_T1::academic_T1_S034,T1,academic,2023,22,22,21946,0.0010024605850724505,3278,0.006711409395973154
academic_T1::academic_T1_S034,T1,academic,2024,35,35,21946,0.0015948236580698076,6026,0.005808164619980087
academic_T1::academic_T1_S034,T1,academic,2025,16,16,21946,0.000729062243689055,2759,0.005799202609641174
academic_T1::academic_T1_S038,T1,academic,2000,0,0,21946,0.0,9,0.0
academic_T1::academic_T1_S038,T1,academic,2001,0,0,21946,0.0,23,0.0
academic_T1::academic_T1_S038,T1,academic,2002,0,0,21946,0.0,21,0.0
academic_T1::academic_T1_S038,T1,academic,2003,0,0,21946,0.0,18,0.0
